anchor,mse
12939,1879.7933349609375
12940,1972.072265625
12941,1987.3828125
12942,1847.6875
12943,1932.2685546875
12944,1488.7701416015625
12945,1199.0140380859375
12946,782.9627075195312
12947,757.7460327148438
12948,769.96240234375
12949,737.2648315429688
12950,770.531982421875
12951,762.95849609375
12952,806.79541015625
12953,843.7744750976562
12954,811.5061645507812
12955,777.5835571289062
12956,798.6135864257812
12957,777.747802734375
12958,744.5812377929688
12959,710.4739379882812
12960,761.288818359375
12961,746.8356323242188
12962,737.8419799804688
12963,702.21533203125
12964,736.0132446289062
12965,706.203125
12966,671.5409545898438
12967,693.7658081054688
12968,687.144775390625
12969,680.6088256835938
12970,642.493408203125
12971,653.6488647460938
12972,648.897216796875
12973,725.4606323242188
12974,716.7673950195312
12975,683.51513671875
12976,729.434326171875
12977,824.4461059570312
12978,605.8845825195312
12979,611.638427734375
12980,638.6611938476562
12981,678.3703002929688
12982,719.569091796875
12983,758.64404296875
12984,891.1654663085938
12985,776.6212768554688
12986,1114.451171875
12987,910.2109375
12988,760.6828002929688
12989,722.3733520507812
12990,617.3938598632812
12991,631.793701171875
12992,685.8571166992188
12993,526.1322631835938
12994,453.4413146972656
12995,546.1029663085938
12996,678.4932250976562
12997,586.71240234375
12998,785.2577514648438
12999,528.779052734375
13000,494.2779846191406
13001,439.5476379394531
13002,479.4555969238281
13003,439.3222351074219
13004,459.250244140625
13005,409.5337829589844
13006,419.4458923339844
13007,383.4756774902344
13008,394.2021179199219
13009,424.0144958496094
13010,431.245849609375
13011,394.6741638183594
13012,399.5409240722656
13013,383.693603515625
13014,406.4336853027344
13015,384.919921875
13016,370.6402282714844
13017,399.0913391113281
13018,339.0908508300781
13019,362.8904724121094
13020,358.4137878417969
13021,376.337158203125
13022,358.9041442871094
13023,368.3631286621094
13024,338.8520202636719
13025,360.9878845214844
13026,357.2235412597656
13027,335.4815368652344
13028,373.8291320800781
13029,388.4487609863281
13030,410.8292541503906
13031,383.1136169433594
13032,383.0594177246094
13033,386.2525634765625
13034,377.6862487792969
13035,367.893798828125
13036,379.1991882324219
13037,380.6339416503906
13038,409.0794982910156
13039,397.2689208984375
13040,396.0781555175781
13041,378.6100769042969
13042,345.3546142578125
13043,346.8382263183594
13044,333.849365234375
13045,316.8241882324219
13046,326.5064697265625
13047,312.7733459472656
13048,301.2074890136719
13049,310.2065124511719
13050,228.0721435546875
13051,219.2714385986328
13052,238.0937957763672
13053,224.3163299560547
13054,291.1734313964844
13055,247.8702850341797
13056,244.58485412597656
13057,215.2637481689453
13058,230.275146484375
13059,245.2940673828125
13060,209.4542999267578
13061,222.2733917236328
13062,261.4399719238281
13063,224.1980743408203
13064,178.6651611328125
13065,194.20863342285156
13066,195.745361328125
13067,212.88800048828125
13068,194.32415771484375
13069,208.3099822998047
13070,206.65313720703125
13071,233.5365753173828
13072,314.6005554199219
13073,397.5790100097656
13074,359.4291076660156
13075,350.8949279785156
13076,302.2275085449219
13077,310.7384948730469
13078,272.3082580566406
13079,309.8064270019531
13080,316.0804443359375
13081,307.5190124511719
13082,301.8211975097656
13083,277.408203125
13084,319.1693420410156
13085,363.2057800292969
13086,370.052490234375
13087,387.9100646972656
13088,389.845947265625
13089,396.0928649902344
13090,384.0309143066406
13091,429.5092468261719
13092,461.6354675292969
13093,456.2932434082031
13094,470.5419006347656
13095,482.3127136230469
13096,460.6153869628906
13097,524.3054809570312
13098,430.9440612792969
13099,391.2809143066406
13100,324.319091796875
13101,331.89276123046875
13102,263.605224609375
13103,330.8814697265625
13104,357.9908142089844
13105,324.3531799316406
13106,311.4184265136719
13107,347.3670959472656
13108,343.2454528808594
13109,344.6575012207031
13110,431.8857421875
13111,404.2173156738281
13112,409.9994201660156
13113,454.241455078125
13114,434.9997863769531
13115,428.1481018066406
13116,450.5469970703125
13117,385.0457458496094
13118,428.736083984375
13119,402.7770080566406
13120,277.6434020996094
13121,275.4065856933594
13122,320.2376403808594
13123,312.0353698730469
13124,309.7816467285156
13125,324.56634521484375
13126,308.6008605957031
13127,317.6916809082031
13128,306.8498840332031
13129,312.0108337402344
13130,334.2716369628906
13131,323.70654296875
13132,249.33164978027344
13133,244.0443115234375
13134,251.0492706298828
13135,239.5372772216797
13136,234.3703155517578
13137,236.93235778808594
13138,248.3113555908203
13139,265.5996398925781
13140,255.1883544921875
13141,255.591552734375
13142,236.9143829345703
13143,253.8582763671875
13144,262.6135559082031
13145,250.50616455078125
13146,279.6745300292969
13147,275.1239013671875
13148,282.4208984375
13149,290.9447021484375
13150,280.2786560058594
13151,237.1298370361328
13152,211.72802734375
13153,214.23760986328125
13154,215.7901153564453
13155,222.76649475097656
13156,185.3145294189453
13157,183.66400146484375
13158,180.68519592285156
13159,202.5543975830078
13160,173.1022491455078
13161,152.32809448242188
13162,155.39111328125
13163,173.0172119140625
13164,173.65818786621094
13165,232.3203887939453
13166,239.249755859375
13167,250.9139862060547
13168,254.55189514160156
13169,263.3241271972656
13170,328.1148681640625
13171,250.2029266357422
13172,238.328369140625
13173,234.32054138183594
13174,219.22882080078125
13175,204.68377685546875
13176,207.8462677001953
13177,224.3921661376953
13178,217.13194274902344
13179,222.1542510986328
13180,213.68194580078125
13181,208.1037139892578
13182,244.6834716796875
13183,235.1957244873047
13184,224.4810028076172
13185,231.8628692626953
13186,218.806396484375
13187,230.2195281982422
13188,222.75
13189,232.06512451171875
13190,225.4176483154297
13191,217.9458770751953
13192,215.5415496826172
13193,222.7779998779297
13194,226.15501403808594
13195,205.6140899658203
13196,199.0883026123047
13197,209.9966278076172
13198,205.82896423339844
13199,208.37799072265625
13200,195.8820037841797
13201,205.9987030029297
13202,215.03924560546875
13203,249.8917999267578
13204,294.3468933105469
13205,300.97003173828125
13206,296.1175231933594
13207,306.0365905761719
13208,307.4209289550781
13209,294.2843933105469
13210,303.0060729980469
13211,313.09625244140625
13212,318.62408447265625
13213,252.03062438964844
13214,231.2816925048828
13215,224.2397918701172
13216,218.8074493408203
13217,245.49427795410156
13218,265.0003967285156
13219,227.1307373046875
13220,234.2732391357422
13221,303.3720397949219
