anchor,mse
13088,349.816650390625
13089,356.6266174316406
13090,379.126220703125
13091,407.7630920410156
13092,458.4396057128906
13093,457.3026428222656
13094,447.591552734375
13095,463.8968200683594
13096,439.599365234375
13097,500.0378112792969
13098,396.282470703125
13099,344.1913146972656
13100,280.3428039550781
13101,302.7662048339844
13102,252.7718505859375
13103,307.8877258300781
13104,290.4688720703125
13105,296.1474914550781
13106,281.793701171875
13107,313.29010009765625
13108,300.7418518066406
13109,335.2206726074219
13110,384.6422119140625
13111,365.2682189941406
13112,402.122802734375
13113,413.9596252441406
13114,422.5509033203125
13115,424.9715270996094
13116,483.4962463378906
13117,403.025146484375
13118,435.2044982910156
13119,382.8599853515625
13120,248.5594024658203
13121,258.773193359375
13122,283.1139831542969
13123,258.1900939941406
13124,270.5738220214844
13125,293.1531677246094
13126,281.5765075683594
13127,283.7542419433594
13128,291.85760498046875
13129,282.9620056152344
13130,287.8321533203125
13131,288.2076110839844
13132,271.59246826171875
13133,266.0915222167969
13134,268.385498046875
13135,273.14996337890625
13136,292.5268249511719
13137,248.7080078125
13138,254.5647430419922
13139,247.80999755859375
13140,252.73695373535156
13141,248.395263671875
13142,252.8131866455078
13143,241.68714904785156
13144,255.2681884765625
13145,270.6941833496094
13146,304.1501159667969
13147,284.3719177246094
13148,282.7456970214844
13149,272.2264099121094
13150,275.4582214355469
13151,276.5374450683594
13152,192.7009735107422
13153,206.86390686035156
13154,214.3990020751953
13155,244.36517333984375
13156,204.451904296875
13157,188.50390625
13158,161.45913696289062
13159,188.9931640625
13160,176.8966522216797
13161,151.29197692871094
13162,182.5135040283203
13163,198.8437957763672
13164,218.14898681640625
13165,248.3775177001953
13166,256.6967468261719
13167,256.0209655761719
13168,266.5328369140625
13169,257.8092346191406
13170,415.3570251464844
13171,287.0998840332031
13172,261.4237365722656
13173,251.42466735839844
13174,289.50213623046875
13175,204.16847229003906
13176,235.2614288330078
13177,222.296875
13178,232.83494567871094
13179,227.96507263183594
13180,218.3244171142578
13181,211.27880859375
13182,239.2692108154297
13183,244.3995361328125
13184,248.33453369140625
13185,222.87184143066406
13186,218.81752014160156
13187,228.85960388183594
13188,231.07374572753906
13189,233.30859375
13190,221.3312530517578
13191,219.0224609375
13192,214.22178649902344
13193,232.4143829345703
13194,218.9362335205078
13195,199.48060607910156
13196,201.90882873535156
13197,212.8087615966797
13198,210.2856903076172
13199,207.0576629638672
13200,217.35174560546875
13201,206.73779296875
13202,216.5846405029297
13203,258.2399597167969
13204,297.28973388671875
13205,296.1429748535156
13206,291.281005859375
13207,294.8814697265625
13208,299.9261779785156
13209,294.5937194824219
13210,297.8337097167969
13211,304.6498107910156
13212,321.5342102050781
13213,283.0018310546875
13214,223.57801818847656
13215,226.494140625
13216,211.53440856933594
13217,213.6005401611328
13218,239.31809997558594
13219,238.23963928222656
13220,216.1558837890625
13221,261.0615234375
13222,355.8502502441406
13223,434.5158996582031
13224,418.6839904785156
13225,467.9778137207031
13226,478.5682678222656
13227,503.7250061035156
13228,529.6596069335938
13229,507.8692321777344
13230,442.7613830566406
13231,489.3789978027344
13232,489.8457946777344
13233,437.7879943847656
13234,441.5564880371094
13235,459.9700012207031
13236,424.0587463378906
13237,407.7447204589844
13238,398.8990173339844
13239,394.777587890625
13240,396.0187072753906
13241,394.679443359375
13242,397.566162109375
13243,398.6416015625
13244,428.1461181640625
13245,512.8610229492188
13246,659.6398315429688
